"Date","AEM1","AEM2","AEM3","AEM4","AEM5","AEM6","AEM7","AEM8","AEM9","AEM10","AEM11","AEM12","AEM13","AEM14","AEM15","AEM16","AEM17","AEM18","AEM19","AEM20","AEM21","AEM22","AEM23","AEM24","AEM25","AEM26","AEM27","AEM28","AEM29"
"eigen",8.46549717518831,2.10600266871333,0.93215734130747,0.522856371696304,0.334918712514272,0.233352349559195,0.172865782409479,0.133615479111247,0.107069024130627,0.0882180948254263,0.074273475439358,0.0638350854408024,0.0555682616306726,0.0491673914262157,0.0440512755755507,0.0399098703392844,0.036599476737684,0.0337683905545738,0.0314863083110493,0.0295540309025886,0.0279667815122229,0.0267156533183676,0.0256394936410025,0.0248291033358465,0.0241602655145121,0.0236533542730366,0.0233638576131186,0.0231626758766334,0.0133290546632639
"16647",-0.253229445239519,-0.240561571858102,-0.224059723477459,0.209460210035466,-0.197835863649368,0.187600530294251,-0.180595995705948,0.173602414449507,-0.168804713265503,0.166281251697208,-0.160055152903574,0.158790482474455,0.146527167957349,-0.141374795986435,-0.141338224190839,-0.136471576839688,0.121076960120159,0.120395238274384,0.11174123986913,0.109712544837994,0.105848732834103,0.0992417150101748,0.0945527466129926,-0.0877940977032217,-0.0815462282621607,-0.0844406135196646,-0.0674343977188352,-0.158982991103044,0.539901416148369
"16678",-0.252254467222511,-0.236838508517775,-0.216225288856853,0.1964029450111,-0.178582850854108,0.161397291605721,-0.146544815448982,0.131254495129666,-0.117417648259747,0.104845850339543,-0.0898176595858323,0.0777133997840912,0.0605814123199232,-0.0476557383441843,-0.0367616932630392,-0.0250177507328954,0.0132518968838465,0.00418830565823507,-0.00392985104225352,-0.0112839125707519,-0.0175118074972424,-0.0218352569136493,-0.025645406395359,0.0274549573071983,0.0284645570850658,0.0319161767954514,0.0266396912964922,0.0647319669015939,-0.780324357470076
"16708",-0.248661293138233,-0.223197484922798,-0.187802409790462,0.149691789385036,-0.1109503909519,0.0713990699382183,-0.0326643903767386,-0.00604301422526869,0.0434479230832592,-0.0800974686427968,0.112628083235138,-0.145233901489461,-0.163700716879259,0.183698885678043,0.206530749580611,0.218475483817987,-0.2076084920233,-0.217822293141525,-0.209976846679461,-0.211697940576073,-0.20758601091305,-0.196190409476882,-0.187371252632314,0.173693372662123,0.160675156468781,0.165542511663272,0.131710639316805,0.309593597816275,0.305100958065252
"16739",-0.241613468627266,-0.196878915257774,-0.134495507181463,0.065630279041779,0.00417501086418135,-0.0711288328683684,0.132004279587124,-0.182971023978408,0.22283522186932,-0.251412568694678,0.258817019210792,-0.258349133716068,-0.225501528038767,0.192277890883844,0.155470414698758,0.105511077533024,-0.0492063691221087,0.000620968859789156,0.0467285024062126,0.0915152580032889,0.129751894790966,0.155568045793055,0.178163946930572,-0.187491273504169,-0.191644480339613,-0.212471367296177,-0.176145646183265,-0.425925147503799,-0.0787918021067645
"16769",-0.230962489723879,-0.158290934410325,-0.0604181038811056,-0.0419484989627203,0.13481318447835,-0.206658567476157,0.25133007458818,-0.261476587573982,0.239698117089274,-0.189433586264151,0.11060318362665,-0.0213478403199945,0.0712246896336778,-0.152014534240811,-0.222548978264313,-0.263172294326874,0.253833301892906,0.248975393551305,0.206156841882204,0.158166968714567,0.0957462603178608,0.0308922454529756,-0.0326760656885699,0.0828809726044275,0.123368936812542,0.168256199716558,0.154173975091011,0.397305622884332,0.0170890874901893
"16800",-0.217529838821152,-0.111820399026709,0.0214245107679085,-0.144641778516448,0.231236769755109,-0.26330917773245,0.238712798964516,-0.160441203263018,0.0494365942385695,0.0730679333188244,-0.179165156654388,0.252274789992301,0.256173508015223,-0.217872906548886,-0.141222145869017,-0.0293370758194429,-0.0788374389074062,-0.180241700112114,-0.237571484548371,-0.269698380525925,-0.256422627004367,-0.203930089927862,-0.130379094374962,0.0502361702631854,-0.0274852651191735,-0.101382604846293,-0.119366699953073,-0.349964363841616,-0.00360279784008707
"16831",-0.201731341939184,-0.0604803597438353,0.101055355806527,-0.221612902211664,0.263626454194458,-0.215410941312792,0.0982314424355717,0.0516860804077244,-0.1833883475745,0.258602074960092,-0.245257661993352,0.159653242816997,0.0140271661750582,0.126683169482685,0.2368942502912,0.272330850570886,-0.211696608810388,-0.114744333224993,0.0178642365491164,0.147931553080794,0.240829374108282,0.268359339070846,0.24291243492515,-0.169737165541916,-0.072838352220123,0.0261672213096105,0.0804836215529023,0.302665457160695,0.000756705094249271
"16860",-0.183415008793037,-0.00554785650960869,0.171849586817847,-0.259985960740284,0.22242508875047,-0.0797246733565441,-0.0982085958796291,0.231038446622736,-0.258884609642566,0.171195250967602,-0.00142468812847576,-0.170173551782062,-0.256083172593777,0.234471855171552,0.114948165691164,-0.0635981711788585,0.198033491861833,0.271985559331354,0.224266104112618,0.101247254857418,-0.0645354553763528,-0.197463977688886,-0.269841467683601,0.25048236100095,0.165028742827028,0.0517059255589189,-0.0407232810265928,-0.26437635298068,-0.000156483604145129
"16891",-0.163409179027729,0.0486799551004912,0.224354232453867,-0.251663483098577,0.120453555705786,0.0852472995132241,-0.238661899206813,0.247216952168829,-0.109234283896594,-0.0943554745945867,0.239973584096546,-0.247511504681463,-0.0948955208247995,-0.101084306831041,-0.246463032924882,-0.246201527609075,0.0997725969060063,-0.093615040734695,-0.232286951090412,-0.261782957390722,-0.150999924886187,0.0290195021753413,0.200575696172642,-0.270490376590887,-0.233563593396314,-0.125567505852718,0.00152403228173169,0.235032464300592,3.29486947563476e-05
"16921",-0.14138840741027,0.101312681618501,0.254893410862232,-0.19822854873542,-0.0162279544787423,0.217771371773394,-0.251434406953191,0.0904868864299619,0.137417901581051,-0.262630893198371,0.181658399342854,0.0370485269494887,0.227727285971858,-0.247829309604582,-0.0882791503480402,0.146357575064154,-0.254525492515768,-0.20370819038949,-0.00349795089683274,0.199988950219463,0.266704183321073,0.156260093916426,-0.0558806585181467,0.22217337533818,0.267997473638956,0.191902234497956,0.0381112657834474,-0.209537947761043,-6.87540368311812e-06
"16952",-0.118089343583349,0.148865505179208,0.259793511085673,-0.110399150848031,-0.146785111680574,0.262451848415853,-0.129630392285671,-0.126942533306895,0.262484963251569,-0.153744906700958,-0.101990865152736,0.264543442338708,0.167720538965807,0.0730285445127603,0.253205967005192,0.195272405946669,0.0381514249175439,0.24503775525276,0.232802320096535,0.0308155465018102,-0.201964562351007,-0.258586040607413,-0.107824957854894,-0.118063538709064,-0.261629266926028,-0.244249851688665,-0.076495108805029,0.187293892049895,1.451353469583e-06
"16982",-0.0932382807861328,0.190324087877282,0.23871364080183,-0.00190867813474709,-0.237800668109183,0.202556116738409,0.0635197147639,-0.257954912157954,0.159899716730009,0.119091010818313,-0.260408840535759,0.107380112084858,-0.174852648618698,0.258579753961934,0.0614456961645502,-0.212309493434078,0.23659002939052,0.0207874974866405,-0.218992701376757,-0.237559005857613,-0.0011039650995658,0.226227525777234,0.232486929532184,-0.0177878074747162,0.214566627156439,0.279466335417406,0.113491745187105,-0.166914648278341,-3.03523016442764e-07
"17013",-0.0676569065897618,0.222960611387037,0.194232663202603,0.105667697238607,-0.26221092004723,0.0632073229735748,0.220516083350892,-0.209208794973336,-0.0793886161828616,0.264140340646823,-0.0932879689353271,-0.203281380657826,-0.222951112797478,-0.0435813546199025,-0.256889454458488,-0.124027845819903,-0.164100315059851,-0.25771330830017,-0.0234154717523642,0.239311083094325,0.201084850615858,-0.0763871827565231,-0.268319202905298,0.147476682406782,-0.134697650807285,-0.293728344662796,-0.147206185133691,0.148299820866882,6.43043204569954e-08
"17044",-0.041259411782082,0.245890324845581,0.13032387145563,0.194848987304621,-0.214193901905559,-0.101638699195715,0.259849982346718,-0.0153242373875865,-0.25072557580998,0.132350934056084,0.190639702341708,-0.219973685021035,0.100349881370429,-0.264558280242057,-0.0361463604955226,0.252298722087482,-0.150778903293015,0.16968575105816,0.241609322093765,-0.0322467985634032,-0.261953981555977,-0.11512428284759,0.198484626067451,-0.236799558527206,0.0312783451067024,0.281322673766835,0.174775673009452,-0.128443420812839,-1.35269935981619e-08
"17074",-0.0140884662201383,0.258153368988334,0.052546269137586,0.25017648968398,-0.105666879026361,-0.227644442655469,0.158785744317421,0.191634435995667,-0.204666024537445,-0.141616059352086,0.237435292139168,0.0860696136322118,0.258292782500814,0.0160674363739234,0.264142397489581,0.0407065972269183,0.248776463383282,0.131300253876818,-0.209298922182938,-0.204809972811325,0.1472355816759,0.249510897484473,-0.0545860291019529,0.268081950257142,0.0779215419240686,-0.25132189921796,-0.200417285004574,0.111163693060439,2.81369267121634e-09
"17105",0.0129433584654682,0.258920581684841,-0.0296171503382579,0.260550389779721,0.0309357859382558,-0.261854919024425,-0.0263386912435992,0.263402713762618,0.0180994624015386,-0.263810378526057,-0.0126220272511814,0.263816741800359,-0.0163686817067656,0.263368707124774,0.0053233340578559,-0.263153504276533,0.0138958384771541,-0.267120799727815,-0.0391190868633815,0.26691793777464,0.0639612805655401,-0.255583410610994,-0.107562694541507,-0.233401585117499,-0.174921393274783,0.206765305290853,0.223648754566049,-0.0967182842841107,-5.91011389133866e-10
"17135",0.0401441500047921,0.248167785694275,-0.109750504823113,0.224314935241271,0.160455183664066,-0.191233541405724,-0.199314398360362,0.151140355567687,0.227587025719009,-0.106993740246686,-0.249632832995003,0.0560726776008876,-0.266581050573291,0.0112239245080703,-0.267818225202806,0.047787958078983,-0.259301943692161,0.0716370142116714,0.249532542835839,-0.102819363948899,-0.234738963500364,0.130596907923295,0.232245881244529,0.140819760495166,0.248237049627308,-0.149571864950511,-0.245023130244796,0.0845584230554058,1.22861373852423e-10
"17166",0.0665933228947244,0.226615017896577,-0.178050553590416,0.148726211756348,0.244078583125647,-0.0454561391118147,-0.263425408909995,-0.0646898569466002,0.23763250795241,0.160450538730795,-0.172368601034498,-0.230713670106914,-0.0692193040696556,-0.259189323453684,0.0257463449705434,0.244166615963232,0.127383028432374,0.209858030661137,-0.199765817668241,-0.145817531015149,0.248043697996669,0.0592039282426757,-0.271510386981326,-0.0149916961113356,-0.28588921520499,0.0843513429346578,0.263826042176908,-0.0746491922672951,-2.59043411721116e-11
"17197",0.0922825026470545,0.195125336209514,-0.228583947718784,0.0468917830228071,0.2601275735148,0.118182241069477,-0.186369512704766,-0.235435924347243,0.0421762553835462,0.259178696284642,0.119671490629294,-0.182528913565492,0.243237795191775,-0.0412021942575339,0.264846001643443,-0.126129998405176,0.191361099458563,-0.227477748234484,-0.061107915318974,0.268051548247339,-0.0909229781055626,-0.21728252075729,0.205785613655691,-0.114713261112468,0.276204109249455,-0.0121829059122576,-0.273427125970869,0.0647239318971594,5.44102263244639e-12
"17225",0.117403373102025,0.154341391141377,-0.256910478515984,-0.0652141052395275,0.203267473778241,0.237015806308648,-0.00633406930496765,-0.243176532394955,-0.193895445623543,0.0827975924867433,0.265086146360675,0.135987609333647,0.148759056537668,0.259653645747278,-0.0583793318620244,-0.205206784400483,-0.236258192737881,-0.0377822968091377,0.262928152974301,-0.16543829392416,-0.129559055895268,0.267766661646676,-0.0647788489680463,0.219187026557144,-0.229036692078202,-0.0619022584247147,0.282621136806003,-0.0567519240259546,-1.12559961351621e-12
"17256",0.140764041546631,0.107558513075685,-0.25921863181822,-0.163655752682932,0.0913817908075213,0.259689055495352,0.173662352169809,-0.0825182132880614,-0.258057791366838,-0.176993583721091,0.0777836591875074,0.251501991174485,-0.191407735617868,0.0665680644424161,-0.25293643201681,0.192562920237336,-0.0589699225937294,0.251739016270865,-0.191189291301646,-0.0731740240625047,0.26081212775277,-0.183000131838593,-0.0966233599384103,-0.269376433253294,0.151728818186707,0.131264879738398,-0.290203264770474,0.0505935304935341,2.36796693364738e-13
"17286",0.162791994781216,0.0555715121267615,-0.235599336151013,-0.233812384333294,-0.0470127120358101,0.178729569930188,0.261601837002778,0.137274138289873,-0.0979169106476989,-0.252002342708429,-0.208997563743207,0.000455276985389663,-0.213338566089022,-0.254664732591794,0.0864773581628924,0.143826962222239,0.270328647343082,-0.151667607112473,-0.0829487478471168,0.250993727382031,-0.215381059332862,0.00120000584859313,0.222889400784504,0.249861890491307,-0.0499561886785997,-0.191604051438277,0.290656042816936,-0.04487719807729,-5.00988139862102e-14
"17317",0.182770545542808,0.00180837974957915,-0.18899022203857,-0.261882532928001,-0.170729795406205,0.0282200789322965,0.208999014033958,0.259636131992563,0.144467809168707,-0.0628668761641578,-0.232899322759276,-0.248084957549307,0.118743467743189,-0.0946181200143316,0.240737839157775,-0.236340113981317,-0.0850638336766099,-0.136162708212867,0.26665886983681,-0.211421980659887,0.0240081695008458,0.178940296787918,-0.262596147533827,-0.164649203720555,-0.0585864960034136,0.235957271000985,-0.28203537381037,0.0393700021416203,9.93649607039515e-15
"17347",0.200952470840994,-0.0526104207885824,-0.123001522874888,-0.243610182084885,-0.248300157256318,-0.135162926201287,0.0432433091213235,0.202353041832997,0.263795757098184,0.194657079121792,0.0349528665770994,-0.137373693450431,0.255384731354708,0.24635146887663,-0.11226917206888,-0.0691102182557553,-0.227824090286758,0.25500905121945,-0.168663587332745,-0.012601781655031,0.186017963758798,-0.265158787150903,0.200485985514539,0.0339362012755874,0.158508963486457,-0.26087733895654,0.263285175455115,-0.0337656768194288,-2.02615701994091e-15
"17378",0.216756901477359,-0.104158417210865,-0.0455428523097125,-0.182593639443307,-0.256741381537111,-0.243462378060023,-0.143832057861664,0.00611118090184183,0.154835643534447,0.246154256766965,0.256639590838434,0.170490297491641,-0.0329165853831289,0.122037988992783,-0.226730426615101,0.255945836297997,0.204528530538703,-0.0538051924712717,-0.105808309297076,0.223433443256626,-0.266597823326297,0.210002951443213,-0.0618393823919039,0.104494869141007,-0.23124244576983,0.263831828688556,-0.235535116718323,0.0281973100219495,-3.33066907387547e-16
"17409",0.230267789465976,-0.151379354590414,0.0368201834559321,-0.0889385854683351,-0.194236495603271,-0.255677993713468,-0.254775289874215,-0.195328835453148,-0.0885750858873807,0.0395143560801706,0.159439334594955,0.232540937363501,-0.267777645251928,-0.232734803617342,0.134871837371874,-0.0112760204870092,0.121509146444574,-0.216584416397366,0.268543873376033,-0.239468409245934,0.161319812295993,-0.040426698592174,-0.102104131215114,-0.214326402181835,0.263415788498055,-0.241788910129727,0.196745434189639,-0.0222670119282232,-2.63677968348475e-16
"17439",0.241391681068817,-0.192430659864339,0.116469665319526,0.0217809939466843,-0.0766320988945889,-0.165360092694206,-0.228930613384748,-0.262187514643676,-0.257379178329247,-0.211580820801736,-0.140098707604881,-0.0460493940153985,-0.0538579338242239,-0.14816640544918,0.213887824200037,-0.255226153927891,-0.273634259490143,0.219748973288298,-0.151891841135104,0.0514164715057079,0.0538035329497814,-0.152050675662826,0.230345667199732,0.271973464301484,-0.257742379169653,0.20448695717082,-0.15494781465913,0.0167535573833952,-5.55111512312578e-16
"17470",0.24975207371768,-0.224568258343169,0.183676276286207,0.127443239851229,0.0609133821536371,-0.0103260794555575,-0.0805971425895177,-0.146419035935239,-0.20151725228035,-0.237629270275737,-0.261542353753073,-0.254757897879792,0.247600725675832,0.214847674732288,-0.15805817776329,0.0962941842958265,0.0285725570007394,0.0481081678107422,-0.120586778547775,0.177882199774494,-0.23089563447741,0.265139989120715,-0.27363232235072,-0.262420457147856,0.215676313632607,-0.155480936007413,0.111952257295564,-0.0116986793621388,-1.11022302462516e-16
"17500",0.255442534389213,-0.247077915290233,0.233181939258237,0.211469666198754,0.182993115145422,0.150648854302355,0.113171236133121,0.0734461293917417,0.0314831853159837,-0.0113856020981818,-0.0541813020017543,-0.091640335491204,0.134708096424532,0.172293268417464,-0.19783856747011,0.225620796401568,0.261064111205492,-0.259110100083056,0.270214534784108,-0.258601183351441,0.255314335136917,-0.243503741613171,0.217343088426116,0.188107246849686,-0.142539889509761,0.0967933016223754,-0.0673959259407955,0.00688203438229161,-1.16573417585641e-15
"17531",0.258270608959487,-0.258453996240515,0.258931116654695,0.25704056593077,0.253024229560387,0.249932946973039,0.244029811275496,0.239834816931955,0.234553398887377,0.224226405714104,0.218422352851499,0.202680717903429,-0.201606103569181,-0.194605473104679,0.179151192327686,-0.17057945624932,-0.170323262047662,0.148478758139846,-0.138994985935225,0.121037048908321,-0.110307948299845,0.0985931007511416,-0.0831006079901541,-0.0688174442553465,0.0502471130597617,-0.0331597122689343,0.0227108691146565,-0.00229246537025969,1.52655665885959e-16
